Country,Tax,Unit,Sum of Value,Year
FR,ENV,PC_TSCO,4.93,2018
FR,ENV,PC_TSCO,4.9,2019
FR,ENV,PC_TSCO,4.58,2020
FR,ENV,PC_TSCO,4.63,2021
FR,ENV,PC_TSCO,4.33,2022
FR,ENV,PC_TSCO_X_ISCO,5.95,1995
FR,ENV,PC_TSCO_X_ISCO,5.92,1996
FR,ENV,PC_TSCO_X_ISCO,5.64,1997
FR,ENV,PC_TSCO_X_ISCO,5.64,1998
FR,ENV,PC_TSCO_X_ISCO,5.38,1999
FR,ENV,PC_TSCO_X_ISCO,5.01,2000
FR,ENV,PC_TSCO_X_ISCO,4.55,2001
FR,ENV,PC_TSCO_X_ISCO,4.85,2002
FR,ENV,PC_TSCO_X_ISCO,4.69,2003
FR,ENV,PC_TSCO_X_ISCO,4.9,2004
FR,ENV,PC_TSCO_X_ISCO,4.68,2005
FR,ENV,PC_TSCO_X_ISCO,4.52,2006
FR,ENV,PC_TSCO_X_ISCO,4.39,2007
FR,ENV,PC_TSCO_X_ISCO,4.32,2008
FR,ENV,PC_TSCO_X_ISCO,4.43,2009
FR,ENV,PC_TSCO_X_ISCO,4.47,2010
FR,ENV,PC_TSCO_X_ISCO,4.43,2011
FR,ENV,PC_TSCO_X_ISCO,4.4,2012
FR,ENV,PC_TSCO_X_ISCO,4.45,2013
FR,ENV,PC_TSCO_X_ISCO,4.45,2014
FR,ENV,PC_TSCO_X_ISCO,4.73,2015
FR,ENV,PC_TSCO_X_ISCO,4.91,2016
FR,ENV,PC_TSCO_X_ISCO,4.98,2017
FR,ENV,PC_TSCO_X_ISCO,5.13,2018
FR,ENV,PC_TSCO_X_ISCO,5.1,2019
FR,ENV,PC_TSCO_X_ISCO,4.78,2020
FR,ENV,PC_TSCO_X_ISCO,4.82,2021
FR,ENV,PC_TSCO_X_ISCO,4.5,2022
FR,NRG,MIO_EUR,23804.25,1995
FR,NRG,MIO_EUR,24795.65,1996
FR,NRG,MIO_EUR,24864.98,1997
FR,NRG,MIO_EUR,25979.29,1998
FR,NRG,MIO_EUR,26605,1999
FR,NRG,MIO_EUR,26300,2000
FR,NRG,MIO_EUR,25210,2001
FR,NRG,MIO_EUR,27427,2002
FR,NRG,MIO_EUR,27365,2003
FR,NRG,MIO_EUR,28593,2004
FR,NRG,MIO_EUR,28382,2005
FR,NRG,MIO_EUR,28779,2006
FR,NRG,MIO_EUR,28500,2007
FR,NRG,MIO_EUR,28285,2008
FR,NRG,MIO_EUR,28213,2009
FR,NRG,MIO_EUR,29830,2010
FR,NRG,MIO_EUR,31103,2011
FR,NRG,MIO_EUR,31915,2012
FR,NRG,MIO_EUR,33908,2013
FR,NRG,MIO_EUR,34646,2014
FR,NRG,MIO_EUR,38569,2015
FR,NRG,MIO_EUR,41342,2016
FR,NRG,MIO_EUR,44024,2017
FR,NRG,MIO_EUR,46796,2018
FR,NRG,MIO_EUR,47229,2019
FR,NRG,MIO_EUR,42121,2020
FR,NRG,MIO_EUR,45518,2021
FR,NRG,MIO_EUR,45331,2022
FR,NRG,MIO_NAC,23679,1995
FR,NRG,MIO_NAC,24544,1996
FR,NRG,MIO_NAC,25066,1997
FR,NRG,MIO_NAC,26145,1998
FR,NRG,MIO_NAC,26605,1999
FR,NRG,MIO_NAC,26300,2000
FR,NRG,MIO_NAC,25210,2001
FR,NRG,MIO_NAC,27427,2002
FR,NRG,MIO_NAC,27365,2003
FR,NRG,MIO_NAC,28593,2004
FR,NRG,MIO_NAC,28382,2005
FR,NRG,MIO_NAC,28779,2006
FR,NRG,MIO_NAC,28500,2007
FR,NRG,MIO_NAC,28285,2008
FR,NRG,MIO_NAC,28213,2009
FR,NRG,MIO_NAC,29830,2010
FR,NRG,MIO_NAC,31103,2011
FR,NRG,MIO_NAC,31915,2012
FR,NRG,MIO_NAC,33908,2013
FR,NRG,MIO_NAC,34646,2014
FR,NRG,MIO_NAC,38569,2015
FR,NRG,MIO_NAC,41342,2016
FR,NRG,MIO_NAC,44024,2017
FR,NRG,MIO_NAC,46796,2018
FR,NRG,MIO_NAC,47229,2019
FR,NRG,MIO_NAC,42121,2020
FR,NRG,MIO_NAC,45518,2021
FR,NRG,MIO_NAC,45331,2022
FR,NRG,PC_GDP,1.94,1995
FR,NRG,PC_GDP,1.96,1996
FR,NRG,PC_GDP,1.94,1997
FR,NRG,PC_GDP,1.93,1998
FR,NRG,PC_GDP,1.9,1999
FR,NRG,PC_GDP,1.78,2000
FR,NRG,PC_GDP,1.64,2001
FR,NRG,PC_GDP,1.73,2002
FR,NRG,PC_GDP,1.68,2003
FR,NRG,PC_GDP,1.68,2004
FR,NRG,PC_GDP,1.61,2005
FR,NRG,PC_GDP,1.56,2006
FR,NRG,PC_GDP,1.47,2007
FR,NRG,PC_GDP,1.42,2008
FR,NRG,PC_GDP,1.46,2009
FR,NRG,PC_GDP,1.5,2010
FR,NRG,PC_GDP,1.51,2011
FR,NRG,PC_GDP,1.53,2012
FR,NRG,PC_GDP,1.6,2013
FR,NRG,PC_GDP,1.61,2014
FR,NRG,PC_GDP,1.75,2015
FR,NRG,PC_GDP,1.85,2016
FR,NRG,PC_GDP,1.92,2017
FR,NRG,PC_GDP,1.98,2018
FR,NRG,PC_GDP,1.94,2019
FR,NRG,PC_GDP,1.82,2020
FR,NRG,PC_GDP,1.82,2021
FR,NRG,PC_GDP,1.72,2022
FR,NRG,PC_TSCO,4.43,1995
FR,NRG,PC_TSCO,4.35,1996
FR,NRG,PC_TSCO,4.28,1997
FR,NRG,PC_TSCO,4.29,1998
FR,NRG,PC_TSCO,4.14,1999
FR,NRG,PC_TSCO,3.95,2000
FR,NRG,PC_TSCO,3.66,2001
FR,NRG,PC_TSCO,3.92,2002
FR,NRG,PC_TSCO,3.82,2003
FR,NRG,PC_TSCO,3.8,2004
FR,NRG,PC_TSCO,3.6,2005
FR,NRG,PC_TSCO,3.46,2006
FR,NRG,PC_TSCO,3.3,2007
FR,NRG,PC_TSCO,3.2,2008
FR,NRG,PC_TSCO,3.3,2009
FR,NRG,PC_TSCO,3.38,2010
FR,NRG,PC_TSCO,3.33,2011
FR,NRG,PC_TSCO,3.28,2012
FR,NRG,PC_TSCO,3.37,2013
FR,NRG,PC_TSCO,3.38,2014
FR,NRG,PC_TSCO,3.68,2015
FR,NRG,PC_TSCO,3.89,2016
FR,NRG,PC_TSCO,3.97,2017
FR,NRG,PC_TSCO,4.11,2018
FR,NRG,PC_TSCO,4.11,2019
FR,NRG,PC_TSCO,3.84,2020
FR,NRG,PC_TSCO,3.87,2021
FR,NRG,PC_TSCO,3.58,2022
FR,NRG,PC_TSCO_X_ISCO,4.61,1995
FR,NRG,PC_TSCO_X_ISCO,4.53,1996
FR,NRG,PC_TSCO_X_ISCO,4.46,1997
FR,NRG,PC_TSCO_X_ISCO,4.46,1998
FR,NRG,PC_TSCO_X_ISCO,4.31,1999
FR,NRG,PC_TSCO_X_ISCO,4.12,2000
FR,NRG,PC_TSCO_X_ISCO,3.81,2001
FR,NRG,PC_TSCO_X_ISCO,4.08,2002
FR,NRG,PC_TSCO_X_ISCO,3.98,2003
FR,NRG,PC_TSCO_X_ISCO,3.97,2004
FR,NRG,PC_TSCO_X_ISCO,3.75,2005
FR,NRG,PC_TSCO_X_ISCO,3.6,2006
FR,NRG,PC_TSCO_X_ISCO,3.44,2007
FR,NRG,PC_TSCO_X_ISCO,3.33,2008
FR,NRG,PC_TSCO_X_ISCO,3.46,2009
FR,NRG,PC_TSCO_X_ISCO,3.53,2010
FR,NRG,PC_TSCO_X_ISCO,3.48,2011
FR,NRG,PC_TSCO_X_ISCO,3.43,2012
FR,NRG,PC_TSCO_X_ISCO,3.52,2013
FR,NRG,PC_TSCO_X_ISCO,3.53,2014
FR,NRG,PC_TSCO_X_ISCO,3.84,2015
FR,NRG,PC_TSCO_X_ISCO,4.05,2016
FR,NRG,PC_TSCO_X_ISCO,4.13,2017
FR,NRG,PC_TSCO_X_ISCO,4.28,2018
FR,NRG,PC_TSCO_X_ISCO,4.28,2019
FR,NRG,PC_TSCO_X_ISCO,4.01,2020
FR,NRG,PC_TSCO_X_ISCO,4.03,2021
FR,NRG,PC_TSCO_X_ISCO,3.72,2022
FR,POL_RES,MIO_EUR,1851.74,1995
FR,POL_RES,MIO_EUR,2063.95,1996
FR,POL_RES,MIO_EUR,1663.55,1997
FR,POL_RES,MIO_EUR,1704.13,1998
FR,POL_RES,MIO_EUR,1832,1999
FR,POL_RES,MIO_EUR,2118,2000
FR,POL_RES,MIO_EUR,2263,2001
FR,POL_RES,MIO_EUR,2485,2002
FR,POL_RES,MIO_EUR,2305,2003
FR,POL_RES,MIO_EUR,2237,2004
FR,POL_RES,MIO_EUR,2278,2005
FR,POL_RES,MIO_EUR,2353,2006
FR,POL_RES,MIO_EUR,2569,2007
FR,POL_RES,MIO_EUR,2635,2008
FR,POL_RES,MIO_EUR,2475,2009
FR,POL_RES,MIO_EUR,2451,2010
FR,POL_RES,MIO_EUR,2757,2011
FR,POL_RES,MIO_EUR,3048,2012
FR,POL_RES,MIO_EUR,3130,2013
FR,POL_RES,MIO_EUR,3177,2014
FR,POL_RES,MIO_EUR,3051,2015
FR,POL_RES,MIO_EUR,3067,2016
FR,POL_RES,MIO_EUR,3095,2017
FR,POL_RES,MIO_EUR,2924,2018
FR,POL_RES,MIO_EUR,2839,2019
FR,POL_RES,MIO_EUR,2687,2020
FR,POL_RES,MIO_EUR,3217,2021
FR,POL_RES,MIO_EUR,3438,2022
FR,POL_RES,MIO_NAC,1842,1995
FR,POL_RES,MIO_NAC,2043,1996
FR,POL_RES,MIO_NAC,1677,1997
FR,POL_RES,MIO_NAC,1715,1998
FR,POL_RES,MIO_NAC,1832,1999
FR,POL_RES,MIO_NAC,2118,2000
FR,POL_RES,MIO_NAC,2263,2001
FR,POL_RES,MIO_NAC,2485,2002
FR,POL_RES,MIO_NAC,2305,2003
FR,POL_RES,MIO_NAC,2237,2004
FR,POL_RES,MIO_NAC,2278,2005
FR,POL_RES,MIO_NAC,2353,2006
FR,POL_RES,MIO_NAC,2569,2007
FR,POL_RES,MIO_NAC,2635,2008
FR,POL_RES,MIO_NAC,2475,2009
FR,POL_RES,MIO_NAC,2451,2010
FR,POL_RES,MIO_NAC,2757,2011
FR,POL_RES,MIO_NAC,3048,2012
FR,POL_RES,MIO_NAC,3130,2013
FR,POL_RES,MIO_NAC,3177,2014
FR,POL_RES,MIO_NAC,3051,2015
FR,POL_RES,MIO_NAC,3067,2016
FR,POL_RES,MIO_NAC,3095,2017
FR,POL_RES,MIO_NAC,2924,2018
FR,POL_RES,MIO_NAC,2839,2019
FR,POL_RES,MIO_NAC,2687,2020
FR,POL_RES,MIO_NAC,3217,2021
FR,POL_RES,MIO_NAC,3438,2022
FR,POL_RES,PC_GDP,0.15,1995
FR,POL_RES,PC_GDP,0.16,1996
FR,POL_RES,PC_GDP,0.13,1997
FR,POL_RES,PC_GDP,0.13,1998
FR,POL_RES,PC_GDP,0.13,1999
FR,POL_RES,PC_GDP,0.14,2000
FR,POL_RES,PC_GDP,0.15,2001
FR,POL_RES,PC_GDP,0.16,2002
FR,POL_RES,PC_GDP,0.14,2003
FR,POL_RES,PC_GDP,0.13,2004
FR,POL_RES,PC_GDP,0.13,2005
FR,POL_RES,PC_GDP,0.13,2006
FR,POL_RES,PC_GDP,0.13,2007
FR,POL_RES,PC_GDP,0.13,2008
FR,POL_RES,PC_GDP,0.13,2009
FR,POL_RES,PC_GDP,0.12,2010
FR,POL_RES,PC_GDP,0.13,2011
FR,POL_RES,PC_GDP,0.15,2012
FR,POL_RES,PC_GDP,0.15,2013
FR,POL_RES,PC_GDP,0.15,2014
FR,POL_RES,PC_GDP,0.14,2015
FR,POL_RES,PC_GDP,0.14,2016
FR,POL_RES,PC_GDP,0.13,2017
FR,POL_RES,PC_GDP,0.12,2018
FR,POL_RES,PC_GDP,0.12,2019
FR,POL_RES,PC_GDP,0.12,2020
FR,POL_RES,PC_GDP,0.13,2021
FR,POL_RES,PC_GDP,0.13,2022
FR,POL_RES,PC_TSCO,0.34,1995
FR,POL_RES,PC_TSCO,0.36,1996
FR,POL_RES,PC_TSCO,0.29,1997
FR,POL_RES,PC_TSCO,0.28,1998
FR,POL_RES,PC_TSCO,0.29,1999
FR,POL_RES,PC_TSCO,0.32,2000
FR,POL_RES,PC_TSCO,0.33,2001
FR,POL_RES,PC_TSCO,0.36,2002
FR,POL_RES,PC_TSCO,0.32,2003
FR,POL_RES,PC_TSCO,0.3,2004
FR,POL_RES,PC_TSCO,0.29,2005
FR,POL_RES,PC_TSCO,0.28,2006
FR,POL_RES,PC_TSCO,0.3,2007
FR,POL_RES,PC_TSCO,0.3,2008
FR,POL_RES,PC_TSCO,0.29,2009
FR,POL_RES,PC_TSCO,0.28,2010
FR,POL_RES,PC_TSCO,0.3,2011
FR,POL_RES,PC_TSCO,0.31,2012
FR,POL_RES,PC_TSCO,0.31,2013
FR,POL_RES,PC_TSCO,0.31,2014
FR,POL_RES,PC_TSCO,0.29,2015
FR,POL_RES,PC_TSCO,0.29,2016
FR,POL_RES,PC_TSCO,0.28,2017
FR,POL_RES,PC_TSCO,0.26,2018
FR,POL_RES,PC_TSCO,0.25,2019
FR,POL_RES,PC_TSCO,0.24,2020
FR,POL_RES,PC_TSCO,0.27,2021
FR,POL_RES,PC_TSCO,0.27,2022
FR,POL_RES,PC_TSCO_X_ISCO,0.36,1995
FR,POL_RES,PC_TSCO_X_ISCO,0.38,1996
FR,POL_RES,PC_TSCO_X_ISCO,0.3,1997
FR,POL_RES,PC_TSCO_X_ISCO,0.29,1998
FR,POL_RES,PC_TSCO_X_ISCO,0.3,1999
FR,POL_RES,PC_TSCO_X_ISCO,0.33,2000
FR,POL_RES,PC_TSCO_X_ISCO,0.34,2001
FR,POL_RES,PC_TSCO_X_ISCO,0.37,2002
FR,POL_RES,PC_TSCO_X_ISCO,0.34,2003
FR,POL_RES,PC_TSCO_X_ISCO,0.31,2004
FR,POL_RES,PC_TSCO_X_ISCO,0.3,2005
FR,POL_RES,PC_TSCO_X_ISCO,0.29,2006
FR,POL_RES,PC_TSCO_X_ISCO,0.31,2007
FR,POL_RES,PC_TSCO_X_ISCO,0.31,2008
FR,POL_RES,PC_TSCO_X_ISCO,0.3,2009
FR,POL_RES,PC_TSCO_X_ISCO,0.29,2010
FR,POL_RES,PC_TSCO_X_ISCO,0.31,2011
FR,POL_RES,PC_TSCO_X_ISCO,0.33,2012
FR,POL_RES,PC_TSCO_X_ISCO,0.32,2013
FR,POL_RES,PC_TSCO_X_ISCO,0.32,2014
FR,POL_RES,PC_TSCO_X_ISCO,0.3,2015
FR,POL_RES,PC_TSCO_X_ISCO,0.3,2016
FR,POL_RES,PC_TSCO_X_ISCO,0.29,2017
FR,POL_RES,PC_TSCO_X_ISCO,0.27,2018
FR,POL_RES,PC_TSCO_X_ISCO,0.26,2019
FR,POL_RES,PC_TSCO_X_ISCO,0.26,2020
FR,POL_RES,PC_TSCO_X_ISCO,0.28,2021
FR,POL_RES,PC_TSCO_X_ISCO,0.28,2022
FR,TRA,MIO_EUR,5028.46,1995
FR,TRA,MIO_EUR,5491.73,1996
FR,TRA,MIO_EUR,4888.48,1997
FR,TRA,MIO_EUR,5146.17,1998
FR,TRA,MIO_EUR,4779,1999
FR,TRA,MIO_EUR,3605,2000
FR,TRA,MIO_EUR,2666,2001
FR,TRA,MIO_EUR,2697,2002
FR,TRA,MIO_EUR,2557,2003
FR,TRA,MIO_EUR,4506,2004
FR,TRA,MIO_EUR,4771,2005
FR,TRA,MIO_EUR,5044,2006
FR,TRA,MIO_EUR,5379,2007
FR,TRA,MIO_EUR,5808,2008
FR,TRA,MIO_EUR,5512,2009
FR,TRA,MIO_EUR,5414,2010
FR,TRA,MIO_EUR,5754,2011
FR,TRA,MIO_EUR,5983,2012
FR,TRA,MIO_EUR,5859,2013
FR,TRA,MIO_EUR,5893,2014
FR,TRA,MIO_EUR,5873,2015
FR,TRA,MIO_EUR,5716,2016
FR,TRA,MIO_EUR,5933,2017
FR,TRA,MIO_EUR,6319,2018
FR,TRA,MIO_EUR,6259,2019
FR,TRA,MIO_EUR,5418,2020
FR,TRA,MIO_EUR,5712,2021
FR,TRA,MIO_EUR,6087,2022
FR,TRA,MIO_NAC,5002,1995
FR,TRA,MIO_NAC,5436,1996
FR,TRA,MIO_NAC,4928,1997
FR,TRA,MIO_NAC,5179,1998
FR,TRA,MIO_NAC,4779,1999
FR,TRA,MIO_NAC,3605,2000
FR,TRA,MIO_NAC,2666,2001
FR,TRA,MIO_NAC,2697,2002
FR,TRA,MIO_NAC,2557,2003
FR,TRA,MIO_NAC,4506,2004
FR,TRA,MIO_NAC,4771,2005
FR,TRA,MIO_NAC,5044,2006
FR,TRA,MIO_NAC,5379,2007
FR,TRA,MIO_NAC,5808,2008
FR,TRA,MIO_NAC,5512,2009
FR,TRA,MIO_NAC,5414,2010
FR,TRA,MIO_NAC,5754,2011
FR,TRA,MIO_NAC,5983,2012
FR,TRA,MIO_NAC,5859,2013
FR,TRA,MIO_NAC,5893,2014
FR,TRA,MIO_NAC,5873,2015
FR,TRA,MIO_NAC,5716,2016
FR,TRA,MIO_NAC,5933,2017
FR,TRA,MIO_NAC,6319,2018
FR,TRA,MIO_NAC,6259,2019
FR,TRA,MIO_NAC,5418,2020
FR,TRA,MIO_NAC,5712,2021
FR,TRA,MIO_NAC,6087,2022
FR,TRA,PC_GDP,0.41,1995
FR,TRA,PC_GDP,0.43,1996
FR,TRA,PC_GDP,0.38,1997
FR,TRA,PC_GDP,0.38,1998
FR,TRA,PC_GDP,0.34,1999
FR,TRA,PC_GDP,0.24,2000
FR,TRA,PC_GDP,0.17,2001
FR,TRA,PC_GDP,0.17,2002
FR,TRA,PC_GDP,0.16,2003
FR,TRA,PC_GDP,0.26,2004
FR,TRA,PC_GDP,0.27,2005
FR,TRA,PC_GDP,0.27,2006
FR,TRA,PC_GDP,0.28,2007
FR,TRA,PC_GDP,0.29,2008
FR,TRA,PC_GDP,0.28,2009
FR,TRA,PC_GDP,0.27,2010
FR,TRA,PC_GDP,0.28,2011
FR,TRA,PC_GDP,0.29,2012
FR,TRA,PC_GDP,0.28,2013
FR,TRA,PC_GDP,0.27,2014
FR,TRA,PC_GDP,0.27,2015
FR,TRA,PC_GDP,0.26,2016
FR,TRA,PC_GDP,0.26,2017
FR,TRA,PC_GDP,0.27,2018
FR,TRA,PC_GDP,0.26,2019
FR,TRA,PC_GDP,0.23,2020
FR,TRA,PC_GDP,0.23,2021
FR,TRA,PC_GDP,0.23,2022
FR,TRA,PC_TSCO,0.94,1995
FR,TRA,PC_TSCO,0.96,1996
FR,TRA,PC_TSCO,0.84,1997
FR,TRA,PC_TSCO,0.85,1998
FR,TRA,PC_TSCO,0.74,1999
FR,TRA,PC_TSCO,0.54,2000
FR,TRA,PC_TSCO,0.39,2001
FR,TRA,PC_TSCO,0.39,2002
FR,TRA,PC_TSCO,0.36,2003
FR,TRA,PC_TSCO,0.6,2004
FR,TRA,PC_TSCO,0.61,2005
FR,TRA,PC_TSCO,0.61,2006
FR,TRA,PC_TSCO,0.62,2007
FR,TRA,PC_TSCO,0.66,2008
FR,TRA,PC_TSCO,0.65,2009
FR,TRA,PC_TSCO,0.61,2010
FR,TRA,PC_TSCO,0.62,2011
FR,TRA,PC_TSCO,0.62,2012
FR,TRA,PC_TSCO,0.58,2013
FR,TRA,PC_TSCO,0.57,2014
FR,TRA,PC_TSCO,0.56,2015
FR,TRA,PC_TSCO,0.54,2016
FR,TRA,PC_TSCO,0.54,2017
FR,TRA,PC_TSCO,0.56,2018
FR,TRA,PC_TSCO,0.54,2019
FR,TRA,PC_TSCO,0.49,2020
FR,TRA,PC_TSCO,0.49,2021
FR,TRA,PC_TSCO,0.48,2022
FR,TRA,PC_TSCO_X_ISCO,0.97,1995
FR,TRA,PC_TSCO_X_ISCO,1,1996
FR,TRA,PC_TSCO_X_ISCO,0.88,1997
FR,TRA,PC_TSCO_X_ISCO,0.88,1998
FR,TRA,PC_TSCO_X_ISCO,0.77,1999
FR,TRA,PC_TSCO_X_ISCO,0.56,2000
FR,TRA,PC_TSCO_X_ISCO,0.4,2001
FR,TRA,PC_TSCO_X_ISCO,0.4,2002
FR,TRA,PC_TSCO_X_ISCO,0.37,2003
FR,TRA,PC_TSCO_X_ISCO,0.62,2004
FR,TRA,PC_TSCO_X_ISCO,0.63,2005
FR,TRA,PC_TSCO_X_ISCO,0.63,2006
FR,TRA,PC_TSCO_X_ISCO,0.65,2007
FR,TRA,PC_TSCO_X_ISCO,0.68,2008
FR,TRA,PC_TSCO_X_ISCO,0.68,2009
FR,TRA,PC_TSCO_X_ISCO,0.64,2010
FR,TRA,PC_TSCO_X_ISCO,0.64,2011
FR,TRA,PC_TSCO_X_ISCO,0.64,2012
FR,TRA,PC_TSCO_X_ISCO,0.61,2013
FR,TRA,PC_TSCO_X_ISCO,0.6,2014
FR,TRA,PC_TSCO_X_ISCO,0.58,2015
FR,TRA,PC_TSCO_X_ISCO,0.56,2016
FR,TRA,PC_TSCO_X_ISCO,0.56,2017
FR,TRA,PC_TSCO_X_ISCO,0.58,2018
FR,TRA,PC_TSCO_X_ISCO,0.57,2019
FR,TRA,PC_TSCO_X_ISCO,0.52,2020
FR,TRA,PC_TSCO_X_ISCO,0.51,2021
FR,TRA,PC_TSCO_X_ISCO,0.5,2022
HR,ENV,MIO_EUR,551.21,1995
HR,ENV,MIO_EUR,591.23,1996
HR,ENV,MIO_EUR,576.05,1997
HR,ENV,MIO_EUR,653.85,1998
HR,ENV,MIO_EUR,660.94,1999
HR,ENV,MIO_EUR,799.81,2000
HR,ENV,MIO_EUR,910.87,2001
HR,ENV,MIO_EUR,1158.92,2002
HR,ENV,MIO_EUR,1266.66,2003
HR,ENV,MIO_EUR,1334.76,2004
HR,ENV,MIO_EUR,1396.68,2005
HR,ENV,MIO_EUR,1610.08,2006
HR,ENV,MIO_EUR,1785.43,2007
HR,ENV,MIO_EUR,1823.36,2008
HR,ENV,MIO_EUR,1694.91,2009
HR,ENV,MIO_EUR,1747.52,2010
HR,ENV,MIO_EUR,1556.63,2011
HR,ENV,MIO_EUR,1453.06,2012
HR,ENV,MIO_EUR,1583.17,2013
HR,ENV,MIO_EUR,1746.44,2014
HR,ENV,MIO_EUR,1910.08,2015
HR,ENV,MIO_EUR,2043.64,2016
HR,ENV,MIO_EUR,2168.9,2017
HR,ENV,MIO_EUR,2306.35,2018
HR,ENV,MIO_EUR,2366.11,2019
HR,ENV,MIO_EUR,2057.66,2020
HR,ENV,MIO_EUR,2257.57,2021
HR,ENV,MIO_EUR,2273.29,2022
HR,ENV,MIO_NAC,494.45,1995
HR,ENV,MIO_NAC,533.85,1996
HR,ENV,MIO_NAC,531.93,1997
HR,ENV,MIO_NAC,619.65,1998
HR,ENV,MIO_NAC,664.52,1999
HR,ENV,MIO_NAC,811.12,2000
HR,ENV,MIO_NAC,904.52,2001
HR,ENV,MIO_NAC,1140.23,2002
HR,ENV,MIO_NAC,1272.42,2003
HR,ENV,MIO_NAC,1328.07,2004
HR,ENV,MIO_NAC,1371.9,2005
HR,ENV,MIO_NAC,1565.25,2006
HR,ENV,MIO_NAC,1738.77,2007
HR,ENV,MIO_NAC,1748.2,2008
HR,ENV,MIO_NAC,1651.16,2009
HR,ENV,MIO_NAC,1690.6,2010
HR,ENV,MIO_NAC,1536.9,2011
HR,ENV,MIO_NAC,1450.6,2012
HR,ENV,MIO_NAC,1592.44,2013
HR,ENV,MIO_NAC,1769.59,2014
HR,ENV,MIO_NAC,1930.16,2015
HR,ENV,MIO_NAC,2043.31,2016
HR,ENV,MIO_NAC,2148.52,2017
HR,ENV,MIO_NAC,2270.75,2018
HR,ENV,MIO_NAC,2329.53,2019
HR,ENV,MIO_NAC,2058.73,2020
HR,ENV,MIO_NAC,2255.74,2021
HR,ENV,MIO_NAC,2273.41,2022
HR,ENV,PC_GDP,3.15,1995
HR,ENV,PC_GDP,3.08,1996
HR,ENV,PC_GDP,2.71,1997
HR,ENV,PC_GDP,2.85,1998
HR,ENV,PC_GDP,2.98,1999
HR,ENV,PC_GDP,3.39,2000
HR,ENV,PC_GDP,3.51,2001
HR,ENV,PC_GDP,4.03,2002
HR,ENV,PC_GDP,4.08,2003
HR,ENV,PC_GDP,3.95,2004
HR,ENV,PC_GDP,3.79,2005
HR,ENV,PC_GDP,3.96,2006
HR,ENV,PC_GDP,4.02,2007
HR,ENV,PC_GDP,3.75,2008
HR,ENV,PC_GDP,3.71,2009
HR,ENV,PC_GDP,3.81,2010
HR,ENV,PC_GDP,3.41,2011
HR,ENV,PC_GDP,3.25,2012
HR,ENV,PC_GDP,3.56,2013
HR,ENV,PC_GDP,3.96,2014
HR,ENV,PC_GDP,4.21,2015
HR,ENV,PC_GDP,4.31,2016
HR,ENV,PC_GDP,4.33,2017
HR,ENV,PC_GDP,4.36,2018
HR,ENV,PC_GDP,4.24,2019
HR,ENV,PC_GDP,4.07,2020
HR,ENV,PC_GDP,3.86,2021
HR,ENV,PC_GDP,3.34,2022
HR,ENV,PC_TSCO,7.51,1995
HR,ENV,PC_TSCO,7.27,1996
HR,ENV,PC_TSCO,6.61,1997
HR,ENV,PC_TSCO,6.79,1998
HR,ENV,PC_TSCO,7.3,1999
HR,ENV,PC_TSCO,8.55,2000
HR,ENV,PC_TSCO,9.18,2001
HR,ENV,PC_TSCO,10.61,2002
HR,ENV,PC_TSCO,10.93,2003
HR,ENV,PC_TSCO,10.77,2004
HR,ENV,PC_TSCO,10.38,2005
HR,ENV,PC_TSCO,10.63,2006
HR,ENV,PC_TSCO,10.64,2007
HR,ENV,PC_TSCO,9.98,2008
HR,ENV,PC_TSCO,10.02,2009
HR,ENV,PC_TSCO,10.46,2010
HR,ENV,PC_TSCO,9.5,2011
HR,ENV,PC_TSCO,8.92,2012
HR,ENV,PC_TSCO,9.58,2013
HR,ENV,PC_TSCO,10.61,2014
HR,ENV,PC_TSCO,11.11,2015
HR,ENV,PC_TSCO,11.25,2016
HR,ENV,PC_TSCO,11.35,2017
HR,ENV,PC_TSCO,11.29,2018
HR,ENV,PC_TSCO,10.98,2019
HR,ENV,PC_TSCO,10.73,2020
HR,ENV,PC_TSCO,10.47,2021
HR,ENV,PC_TSCO,9,2022
HR,ENV,PC_TSCO_X_ISCO,7.51,1995
HR,ENV,PC_TSCO_X_ISCO,7.27,1996
HR,ENV,PC_TSCO_X_ISCO,6.61,1997
HR,ENV,PC_TSCO_X_ISCO,6.79,1998
HR,ENV,PC_TSCO_X_ISCO,7.3,1999
HR,ENV,PC_TSCO_X_ISCO,8.55,2000
HR,ENV,PC_TSCO_X_ISCO,9.18,2001
HR,ENV,PC_TSCO_X_ISCO,10.61,2002
HR,ENV,PC_TSCO_X_ISCO,10.93,2003
HR,ENV,PC_TSCO_X_ISCO,10.77,2004
HR,ENV,PC_TSCO_X_ISCO,10.38,2005
HR,ENV,PC_TSCO_X_ISCO,10.63,2006
HR,ENV,PC_TSCO_X_ISCO,10.64,2007
HR,ENV,PC_TSCO_X_ISCO,9.98,2008
HR,ENV,PC_TSCO_X_ISCO,10.02,2009
HR,ENV,PC_TSCO_X_ISCO,10.46,2010
HR,ENV,PC_TSCO_X_ISCO,9.5,2011
HR,ENV,PC_TSCO_X_ISCO,8.92,2012
HR,ENV,PC_TSCO_X_ISCO,9.58,2013
HR,ENV,PC_TSCO_X_ISCO,10.61,2014
HR,ENV,PC_TSCO_X_ISCO,11.18,2015
HR,ENV,PC_TSCO_X_ISCO,11.32,2016
HR,ENV,PC_TSCO_X_ISCO,11.42,2017
HR,ENV,PC_TSCO_X_ISCO,11.35,2018
